id,name,income
02170,"Matanuska-Susitna Borough, AK","$74,649"
02180,"Nome Census Area, AK","$55,318"
02185,"North Slope Borough, AK","$89,276"
02188,"Northwest Arctic Borough, AK","$59,337"
02195,"Petersburg Borough, AK","$66,907"
02198,"Prince of Wales-Hyder Borough, AK","$54,191"
02220,"Sitka Borough/city, AK","$71,825"
02230,"Skagway Borough/municipality, AK","$74,635"
02240,"Southeast Fairbanks Census Area, AK","$63,527"
02261,"Valdez-Cordova Census Area, AK","$68,528"
02275,"Wrangell City Borough, AK","$57,583"
02282,"Yakutat Borough/city, AK","$59,523"
02290,"Yukon-Koyukuk Census Area, AK","$38,912"
04001,"Apache County, AZ","$33,652"
04003,"Cochise County, AZ","$49,164"
04005,"Coconino County, AZ","$60,187"
04007,"Gila County, AZ","$43,585"
04009,"Graham County, AZ","$50,157"
04011,"Greenlee County, AZ","$65,818"
04012,"La Paz County, AZ","$33,333"
04013,"Maricopa County, AZ","$65,234"
04015,"Mohave County, AZ","$45,129"
04017,"Navajo County, AZ","$40,650"
04019,"Pima County, AZ","$53,395"
04021,"Pinal County, AZ","$58,848"
04023,"Santa Cruz County, AZ","$40,545"
04025,"Yavapai County, AZ","$48,758"
04027,"Yuma County, AZ","$44,116"
05001,"Arkansas County, AR","$43,887"
05003,"Ashley County, AR","$41,127"
05005,"Baxter County, AR","$39,686"
05007,"Benton County, AR","$68,978"
05009,"Boone County, AR","$44,482"
05011,"Bradley County, AR","$37,729"
05013,"Calhoun County, AR","$44,969"
05015,"Carroll County, AR","$45,023"
05017,"Chicot County, AR","$31,787"
05019,"Clark County, AR","$45,408"
05021,"Clay County, AR","$37,687"
05023,"Cleburne County, AR","$44,902"
05025,"Cleveland County, AR","$47,600"
05027,"Columbia County, AR","$40,909"
05029,"Conway County, AR","$44,565"
05031,"Craighead County, AR","$45,615"
05033,"Crawford County, AR","$47,363"
05035,"Crittenden County, AR","$42,606"
05037,"Cross County, AR","$41,214"
05057,"Hempstead County, AR","$41,353"
05039,"Dallas County, AR","$37,259"
05041,"Desha County, AR","$30,234"
05043,"Drew County, AR","$43,014"
05045,"Faulkner County, AR","$51,930"
05047,"Franklin County, AR","$39,463"
05049,"Fulton County, AR","$36,184"
05051,"Garland County, AR","$43,146"
05053,"Grant County, AR","$51,920"
05055,"Greeley County, AR","$47,497"
05059,"Hot Springs County, AR","$41,262"
05061,"Howard County, AR","$35,900"
05063,"Independence County, AR","$43,523"
05065,"Izard County, AR","$40,218"
05067,"Jackson County, AR","$33,174"
05069,"Jefferson County, AR","$38,289"
05071,"Johnson County, AR","$37,170"
05073,"Lafayette County, AR","$32,412"
05075,"Lawrence County, AR","$38,528"
05077,"Lee County, AR","$28,367"
05079,"Lincoln County, AR","$45,166"
05081,"Little River County, AR","$45,388"
05083,"Logan County, AR","$39,748"
05085,"Lonoke County, AR","$57,509"
05087,"Madison County, AR","$43,891"
05089,"Marion County, AR","$35,518"
05091,"Miller County, AR","$41,903"
05093,"Mississippi County, AR","$37,237"
05095,"Monroe County, AR","$35,190"
05097,"Montgomery County, AR","$37,855"
05099,"Nevada County, AR","$37,635"
05101,"Newton County, AR","$39,896"
05103,"Ouachita County, AR","$34,887"
05105,"Perry County, AR","$46,071"
05107,"Phillips County, AR","$29,263"
05109,"Pike County, AR","$37,406"
05111,"Poinsett County, AR","$39,277"
05113,"Polk County, AR","$37,035"
05115,"Pope County, AR","$41,914"
05117,"Prairie County, AR","$41,846"
05127,"Scott County, AR","$35,509"
05119,"Pulaski County, AR","$50,093"
05121,"Randolph County, AR","$36,870"
05123,"St.Francis County, AR","$35,356"
05125,"Saline County, AR","$62,152"
05129,"Searcy County, AR","$36,390"
05131,"Sebastian County, AR","$43,240"
05133,"Sevier County, AR","$46,667"
05135,"Sharp County, AR","$33,708"
05137,"Stone County, AR","$36,162"
05139,"Union County, AR","$44,000"
05141,"Van Buren County, AR","$36,897"
05143,"Washington County, AR","$49,629"
05145,"White County, AR","$43,822"
05147,"Woodruff County, AR","$31,023"
05149,"Yell Country, AR","$42,361"
06001,"Alameda County, CA","$101,744"
06003,"Alpine County, CA","$55,384"
06005,"Amador County, CA","$58,515"
06007,"Butte County, CA","$50,945"
06009,"Calaveras County, CA","$62,984"
06011,"Colusa County, CA","$57,249"
06013,"Contra Costa County, CA","$101,463"
06015,"Del Norte County, CA","$48,518"
06017,"El Dorado County, CA","$81,869"
06019,"Fresno County, CA","$52,318"
06021,"Glenn County, CA","$47,365"
06023,"Humboldt County, CA","$49,471"
06025,"Imperial County, CA","$46,633"
06027,"Inyo County, CA","$53,793"
06029,"Kern County, CA","$51,586"
06031,"Kings County, CA","$58,255"
06033,"Lake County, CA","$45,086"
06035,"Lassen County, CA","$57,705"
06037,"Los Angeles County, CA","$67,986"
06039,"Madera County, CA","$53,632"
06041,"Marin County, CA","$122,933"
06043,"Mariposa County, CA","$51,402"
06045,"Mendocino County, CA","$51,386"
06047,"Merced County, CA","$56,169"
06049,"Modoc County, CA","$45,227"
06051,"Mono County, CA","$66,499"
06053,"Monterey County, CA","$69,665"
06055,"Napa County, CA","$85,624"
06057,"Nevada County, CA","$66,681"
06059,"Orange County, CA","$89,373"
06061,"Placer County, CA","$89,175"
06063,"Plumas County, CA","$55,079"
06065,"Riverside County, CA","$66,793"
06067,"Sacramento County, CA","$69,475"
06069,"San Benito County, CA","$80,063"
06071,"San Bernardino County, CA","$63,310"
06073,"San Diego County, CA","$78,777"
06075,"San Francisco County/city, CA","$110,601"
06077,"San Joaquin County, CA","$63,567"
06079,"San Luis Obispo County, CA","$70,626"
06081,"San Mateo County, CA","$122,930"
06083,"Santa Barbara County, CA","$75,646"
06085,"Santa Clara County, CA","$125,933"
06087,"Santa Cruz County, CA","$84,213"
06089,"Shasta County, CA","$53,908"
06091,"Sierra County, CA","$52,308"
06093,"Siskiyou County, CA","$47,560"
06095,"Solano County, CA","$82,808"
06097,"Sonoma County, CA","$81,002"
06099,"Stanislaus County, CA","$59,616"
06101,"Sutter County, CA","$57,879"
06103,"Tehama County, CA","$47,572"
06105,"Trinity County, CA","$40,680"
06107,"Tulare County, CA","$48,763"
06109,"Tuolumne County, CA","$56,500"
06111,"Ventura County, CA","$84,170"
06113,"Yolo County, CA","$67,804"
06115,"Yuba County, CA","$47,504"
08001,"Adams County, CO","$70,199"
08003,"Alamosa County, CO","$42,897"
08005,"Arapahoe County, CO","$76,665"
08007,"Archuleta County, CO","$53,337"
08009,"Baca County, CO","$38,294"
08011,"Bent County, CO","$37,659"
08013,"Boulder County, CO","$83,591"
08014,"Broomfield County/city, CO","$96,924"
08015,"Chaffee County, CO","$56,168"
08017,"Cheyenne County, CO","$54,504"
08019,"Clear Creek County, CO","$74,019"
08021,"Conejos County, CO","$38,777"
08023,"Costilla County, CO","$31,557"
08025,"Crowley County, CO","$35,880"
08027,"Custer County, CO","$55,242"
08029,"Delta County, CO","$46,786"
08031,"Denver County/city, CO","$68,069"
08033,"Dolores County, CO","$47,482"
08035,"Douglas County, CO","$120,670"
08037,"Eagle County, CO","$86,896"
08039,"Elbert County, CO","$98,247"
08041,"El Paso County, CO","$67,923"
08043,"Fremont County, CO","$47,885"
08045,"Garfield County, CO","$74,421"
08047,"Gilpin County, CO","$72,949"
08049,"Grand County, CO","$69,214"
08051,"Gunnison County, CO","$61,268"
08053,"Hinsdale County, CO","$62,149"
08055,"Huerfano County, CO","$38,242"
08057,"Jackson County, CO","$51,457"
08059,"Jefferson County, CO","$85,550"
08061,"Kiowa County, CO","$44,704"
08063,"Kit Carson County, CO","$48,342"
08065,"Lake County, CO","$51,802"
08067,"La Plata County, CO","$66,219"
08069,"Larimer County, CO","$71,306"
08071,"Las Animas County, CO","$41,485"
08073,"Lincoln County, CO","$46,690"
08075,"Logan County, CO","$53,168"
08077,"Mesa County, CO","$51,132"
08079,"Mineral County, CO","$60,210"
08081,"Moffat County, CO","$59,500"
08083,"Montezuma County, CO","$50,180"
08085,"Montrose County, CO","$52,576"
08087,"Morgan County, CO","$55,387"
08089,"Otero County, CO","$40,064"
08091,"Ouray County, CO","$68,900"
08093,"Park County, CO","$72,121"
08095,"Phillips County, CO","$52,367"
08097,"Pitkin County, CO","$89,034"
08099,"Prowers County, CO","$42,455"
08101,"Pueblo County, CO","$48,308"
08103,"Rio Blanco County, CO","$63,411"
08105,"Rio Grande County, CO","$44,171"
08107,"Routt County, CO","$81,033"
08109,"Saguache County, CO","$36,869"
08111,"San Juan County, CO","$46,878"
08113,"San Miguel County, CO","$69,458"
08115,"Sedgwick County, CO","$40,009"
08117,"Summit County, CO","$80,078"
08119,"Teller County, CO","$64,850"
08121,"Washington County, CO","$47,869"
08123,"Weld County, CO","$75,629"
08125,"Yuma County, CO","$53,253"
09001,"Fairfield County, CT","$91,183"
09003,"Hartford County, CT","$73,037"
09005,"Litchfield County, CT","$76,304"
09007,"Middlesex County, CT","$88,709"
09009,"New Haven County, CT","$67,720"
09011,"New London County, CT","$67,790"
09013,"Tolland County, CT","$89,584"
09015,"Windham County, CT","$65,182"
10001,"Kent County, DE","$54,980"
10003,"New Castle County, DE","$69,562"
10005,"Sussex County, DE","$59,821"
11000,District of Columbia,"$82,533"
11001,District of Columbia,"$82,533"
12001,"Alachua County, FL","$51,026"
12003,"Baker County, FL","$52,804"
12005,"Bay County, FL","$51,777"
12007,"Bradford County, FL","$45,075"
12009,"Brevard County, FL","$57,612"
12011,"Broward County, FL","$57,200"
12013,"Calhoun County, FL","$38,323"
12015,"Charlotte County, FL","$52,724"
12017,"Citrus County, FL","$41,556"
12019,"Clay County, FL","$62,835"
12021,"Collier County, FL","$70,649"
12023,"Columbia County, FL","$46,195"
12027,"DeSoto County, FL","$37,233"
12029,"Dixie County, FL","$37,148"
12031,"Duval County, FL","$55,733"
12033,"Escambia County, FL","$50,644"
12035,"Flagler County, FL","$58,975"
12037,"Franklin County, FL","$40,297"
12039,"Gadsden County, FL","$42,259"
12041,"Gilchrist County, FL","$42,186"
12043,"Glades County, FL","$38,680"
12045,"Gulf County, FL","$45,426"
12047,"Hamilton County, FL","$36,299"
12049,"Hardee County, FL","$39,169"
12051,"Hendry County, FL","$44,391"
12053,"Hernando County, FL","$45,884"
12055,"Highlands County, FL","$39,994"
12057,"Hillsborough County, FL","$58,361"
12059,"Holmes County, FL","$38,040"
12061,"Indian River County, FL","$58,228"
12063,"Jackson County, FL","$39,545"
12065,"Jefferson County, FL","$46,332"
12067,"Lafayette County, FL","$42,689"
12069,"Lake County, FL","$52,447"
12071,"Lee County, FL","$56,343"
12073,"Leon County, FL","$51,046"
12075,"Levy County, FL","$39,037"
12077,"Liberty County, FL","$40,814"
12079,"Madison County, FL","$38,249"
12081,"Manatee County, FL","$59,587"
12083,"Marion County, FL","$44,517"
12085,"Martin County, FL","$61,592"
12086,"Miami-Dade County, FL","$52,043"
12087,"Monroe County, FL","$67,094"
12089,"Nassau County, FL","$66,898"
12091,"Okaloosa County, FL","$62,779"
12093,"Okeechobee County, FL","$42,258"
12095,"Orange County, FL","$58,037"
12097,"Osceola County, FL","$50,473"
12099,"Palm Beach County, FL","$61,735"
12101,"Pasco County, FL","$53,788"
12103,"Pinellas County, FL","$52,226"
12105,"Polk County, FL","$51,354"
12107,"Putnam County, FL","$39,578"
12109,"St. Johns County, FL","$81,925"
12111,"St. Lucie County, FL","$53,377"
12113,"Santa Rosa County, FL","$69,541"
12115,"Sarasota County, FL","$61,652"
12117,"Seminole County, FL","$67,187"
12119,"Sumter County, FL","$55,324"
12121,"Suwannee County, FL","$38,525"
12123,"Taylor County, FL","$42,307"
12125,"Union County, FL","$45,906"
12127,"Volusia County, FL","$50,285"
12129,"Wakulla County, FL","$58,203"
12131,"Walton County, FL","$60,973"
12133,"Washington County, FL","$39,225"
13001,"Appling County, GA","$42,781"
13003,"Atkinson County, GA","$36,779"
13005,"Bacon County, GA","$38,775"
13007,"Baker County, GA","$38,288"
13009,"Baldwin County, GA","$42,727"
13011,"Banks County, GA","$55,384"
13013,"Barrow County, GA","$61,413"
13015,"Bartow County, GA","$57,409"
13017,"Ben Hill County, GA","$35,020"
13019,"Berrien County, GA","$39,412"
13021,"Bibb County, GA","$41,390"
13023,"Bleckley County, GA","$46,019"
13025,"Brantley County, GA","$41,874"
13027,"Brooks County, GA","$36,354"
13029,"Bryan County, GA","$79,658"
13031,"Bulloch County, GA","$43,766"
13033,"Burke County, GA","$42,785"
13035,"Butts County, GA","$48,831"
13037,"Calhoun County, GA","$33,393"
13039,"Camden County, GA","$56,555"
13043,"Candler County, GA","$35,841"
13045,"Carroll County, GA","$52,502"
13047,"Catoosa County, GA","$55,807"
13049,"Charlton County, GA","$40,499"
13051,"Chatham County, GA","$54,165"
13053,"Chattahoochee County, GA","$46,869"
13055,"Chattooga County, GA","$39,513"
13057,"Cherokee County, GA","$82,733"
13059,"Clarke County, GA","$42,112"
13061,"Clay County, GA","$30,239"
13063,"Clayton County, GA","$46,059"
13065,"Clinch County, GA","$37,593"
13067,"Cobb County, GA","$78,603"
13069,"Coffee County, GA","$39,480"
13071,"Colquitt County, GA","$38,633"
13073,"Columbia County, GA","$82,184"
13075,"Cook County, GA","$38,827"
13077,"Coweta County, GA","$70,974"
13079,"Crawford County, GA","$48,004"
13081,"Crisp County, GA","$36,096"
13083,"Dade County, GA","$48,779"
13085,"Dawson County, GA","$68,835"
13087,"Decatur County, GA","$38,441"
13089,"DeKalb County, GA","$63,477"
13091,"Dodge County, GA","$35,636"
13093,"Dooly County, GA","$37,278"
13095,"Dougherty County, GA","$38,806"
13097,"Douglas County, GA","$60,512"
13099,"Early County, GA","$34,984"
13101,"Echols County, GA","$38,667"
13103,"Effingham County, GA","$65,793"
13105,"Elbert County, GA","$39,681"
13107,"Emanuel County, GA","$37,574"
13109,"Evans County, GA","$37,319"
13111,"Fannin County, GA","$43,439"
13113,"Fayette County, GA","$95,021"
13115,"Floyd County, GA","$44,906"
13117,"Forsyth County, GA","$105,921"
13119,"Franklin County, GA","$42,904"
13121,"Fulton County, GA","$70,808"
13123,"Gilmer County, GA","$47,757"
13125,"Glascock County, GA","$42,820"
13127,"Glynn County, GA","$53,906"
13129,"Gordon County, GA","$49,101"
13131,"Grady County, GA","$41,002"
13133,"Greene County, GA","$54,016"
13135,"Gwinnett County, GA","$72,008"
13137,"Habersham County, GA","$51,829"
13139,"Hall County, GA","$61,631"
13141,"Hancock County, GA","$31,716"
13143,"Haralson County, GA","$47,662"
13145,"Harris County, GA","$74,686"
13147,"Hart County, GA","$47,171"
13149,"Heard County, GA","$46,218"
13151,"Henry County, GA","$72,970"
13153,"Houston County, GA","$60,728"
13155,"Irwin County, GA","$38,156"
13157,"Jackson County, GA","$68,984"
13159,"Jasper County, GA","$51,241"
13161,"Jeff Davis County, GA","$37,211"
13163,"Jefferson County, GA","$38,274"
13165,"Jenkins County, GA","$31,419"
13167,"Johnson County, GA","$34,849"
13169,"Jones County, GA","$55,737"
13171,"Lamar County, GA","$48,323"
13173,"Lanier County, GA","$41,564"
13175,"Laurens County, GA","$42,114"
13177,"Lee County, GA","$66,090"
13179,"Liberty County, GA","$47,685"
13181,"Lincoln County, GA","$46,967"
13183,"Long County, GA","$46,428"
13185,"Lowndes County, GA","$41,820"
13187,"Lumpkin County, GA","$55,583"
13189,"McDuffie County, GA","$42,768"
13191,"McIntosh County, GA","$42,513"
13193,"Macon County, GA","$32,868"
13195,"Madison County, GA","$51,338"
13197,"Marion County, GA","$39,114"
13199,"Meriwether County, GA","$38,886"
13201,"Miller County, GA","$42,483"
13205,"Mitchell County, GA","$36,788"
13207,"Monroe County, GA","$59,362"
13209,"Montgomery County, GA","$41,834"
13211,"Morgan County, GA","$57,978"
13213,"Murray County, GA","$46,810"
13215,"Muscogee County, GA","$46,628"
13217,"Newton County, GA","$56,598"
13219,"Oconee County, GA","$99,497"
13221,"Oglethorpe County, GA","$51,105"
13223,"Paulding County, GA","$73,309"
13225,"Peach County, GA","$46,525"
13227,"Pickens County, GA","$65,062"
13229,"Pierce County, GA","$44,389"
13231,"Pike County, GA","$66,901"
13233,"Polk County, GA","$43,679"
13235,"Pulaski County, GA","$40,582"
13237,"Putnam County, GA","$51,205"
13239,"Quitman County, GA","$33,908"
13241,"Rabun County, GA","$44,213"
13243,"Randolph County, GA","$28,298"
13245,"Richmond County, GA","$40,168"
13247,"Rockdale County, GA","$59,673"
13249,"Schley County, GA","$45,378"
13251,"Screven County, GA","$39,048"
13253,"Seminole County, GA","$36,869"
13255,"Spalding County, GA","$43,510"
13257,"Stephens County, GA","$45,850"
13259,"Stewart County, GA","$33,053"
13261,"Sumter County, GA","$37,562"
13263,"Talbot County, GA","$37,265"
13265,"Taliaferro County, GA","$34,090"
13267,"Tattnall County, GA","$41,440"
13269,"Taylor County, GA","$36,310"
13271,"Telfair County, GA","$34,297"
13273,"Terrell County, GA","$35,290"
13275,"Thomas County, GA","$41,642"
13277,"Tift County, GA","$45,680"
13279,"Toombs County, GA","$37,148"
13281,"Towns County, GA","$45,853"
13283,"Treutlen County, GA","$35,069"
13285,"Troup County, GA","$45,234"
13287,"Turner County, GA","$33,261"
13289,"Twiggs County, GA","$42,054"
13291,"Union County, GA","$45,943"
13293,"Upson County, GA","$40,965"
13295,"Walker County, GA","$43,767"
13297,"Walton County, GA","$65,416"
13299,"Ware County, GA","$38,357"
13301,"Warren County, GA","$38,352"
13303,"Washington County, GA","$39,444"
13305,"Wayne County, GA","$44,607"
13307,"Webster County, GA","$38,187"
13309,"Wheeler County, GA","$32,691"
13311,"White County, GA","$51,579"
13313,"Whitfield County, GA","$47,074"
13315,"Wilcox County, GA","$35,961"
13317,"Wilkes County, GA","$39,361"
13319,"Wilkinson County, GA","$41,036"
13321,"Worth County, GA","$48,708"
15001,"Hawaii County, HI","$56,383"
15003,"Honolulu County/city, HI","$83,695"
15007,"Kauai County, HI","$73,981"
15009,"Maui County, HI","$78,503"
16001,"Ada County, ID","$66,827"
16003,"Adams County, ID","$45,311"
16005,"Bannock County, ID","$51,300"
16007,"Bear Lake County, ID","$53,780"
16009,"Benewah County, ID","$48,451"
16011,"Bingham County, ID","$50,941"
16013,"Blaine County, ID","$76,113"
16015,"Boise County, ID","$56,837"
16017,"Bonner County, ID","$51,373"
16019,"Bonneville County, ID","$60,444"
16021,"Boundary County, ID","$47,118"
16023,"Butte County, ID","$50,050"
16025,"Camas County, ID","$53,866"
16027,"Canyon County, ID","$53,381"
16029,"Caribou County, ID","$61,219"
16031,"Cassia County, ID","$51,804"
16033,"Clark County, ID","$48,471"
16035,"Clearwater County, ID","$46,417"
16037,"Custer County, ID","$47,682"
16039,"Elmore County, ID","$49,344"
16041,"Franklin County, ID","$58,170"
16043,"Fremont County, ID","$51,155"
16045,"Gem County, ID","$49,857"
16047,"Gooding County, ID","$51,302"
16049,"Idaho County, ID","$40,569"
16051,"Jefferson County, ID","$61,927"
16053,"Jerome County, ID","$54,020"
16055,"Kootenai County, ID","$56,188"
16057,"Latah County, ID","$49,538"
16059,"Lemhi County, ID","$44,248"
16061,"Lewis County, ID","$44,911"
16063,"Lincoln County, ID","$50,464"
16065,"Madison County, ID","$41,827"
16067,"Minidoka County, ID","$53,447"
16069,"Nez Perce County, ID","$54,476"
16071,"Oneida County, ID","$52,602"
16073,"Owyhee County, ID","$48,192"
16075,"Payette County, ID","$51,835"
16077,"Power County, ID","$51,921"
16079,"Shoshone County, ID","$36,085"
16081,"Teton County, ID","$68,749"
16083,"Twin Falls County, ID","$51,594"
16085,"Valley County, ID","$60,285"
16087,"Washington County, ID","$43,402"
17001,"Adams County, IL","$55,174"
17003,"Alexander County, IL","$35,249"
17005,"Bond County, IL","$54,800"
17007,"Boone County, IL","$74,507"
17009,"Brown County, IL","$55,327"
17011,"Bureau County, IL","$56,099"
17013,"Calhoun County, IL","$56,099"
17015,"Carroll County, IL","$51,963"
17017,"Cass County, IL","$52,486"
17019,"Champaign County, IL","$53,251"
17021,"Christian County, IL","$52,936"
17023,"Clark County, IL","$54,092"
17025,"Clay County, IL","$45,427"
17027,"Clinton County, IL","$66,597"
17029,"Coles County, IL","$47,291"
17031,"Cook County, IL","$63,347"
17033,"Crawford County, IL","$52,313"
17035,"Cumberland County, IL","$60,572"
17037,"DeKalb County, IL","$63,274"
17039,"De Witt County, IL","$55,300"
17041,"Douglas County, IL","$56,976"
17043,"DuPage County, IL","$93,540"
17045,"Edgar County, IL","$51,577"
17047,"Edwards County, IL","$51,280"
17049,"Effingham County, IL","$60,773"
17051,"Fayette County, IL","$47,484"
17053,"Ford County, IL","$55,357"
17055,"Franklin County, IL","$42,071"
17057,"Fulton County, IL","$51,258"
17059,"Gallatin County, IL","$43,330"
17061,"Greene County, IL","$47,314"
17063,"Grundy County, IL","$79,348"
17065,"Hamilton County, IL","$53,028"
17067,"Hancock County, IL","$53,553"
17069,"Hardin County, IL","$41,713"
17071,"Henderson County, IL","$53,632"
17073,"Henry County, IL","$58,042"
17075,"Iroquois County, IL","$55,247"
17077,"Jackson County, IL","$41,445"
17079,"Jasper County, IL","$54,552"
17081,"Jefferson County, IL","$47,425"
17083,"Jersey County, IL","$59,117"
17085,"Jo Daviess County, IL","$56,832"
17087,"Johnson County, IL","$53,884"
17089,"Kane County, IL","$79,834"
17091,"Kankakee County, IL","$53,884"
17093,"Kendall County, IL","$93,345"
17095,"Knox County, IL","$44,553"
17097,"Lake County, IL","$87,336"
17099,"LaSalle County, IL","$54,063"
17101,"Lawrence County, IL","$43,767"
17103,"Lee County, IL","$54,915"
17105,"Livingston County, IL","$59,323"
17107,"Logan County, IL","$52,959"
17109,"McDonough County, IL","$42,887"
17111,"McHenry County, IL","$86,268"
17113,"McLean County, IL","$67,087"
17115,"Macon County, IL","$50,684"
17117,"Macoupin County, IL","$53,409"
17119,"Madison County, IL","$60,121"
17121,"Marion County, IL","$46,096"
17123,"Marshall County, IL","$57,422"
17125,"Mason County, IL","$48,764"
17127,"Massac County, IL","$43,783"
17129,"Menard County, IL","$74,872"
17131,"Mercer County, IL","$58,384"
17133,"Monroe County, IL","$88,481"
17135,"Montgomery County, IL","$53,138"
17137,"Morgan County, IL","$48,976"
17139,"Moultrie County, IL","$59,901"
17141,"Ogle County, IL","$61,794"
17143,"Peoria County, IL","$56,478"
17145,"Perry County, IL","$49,965"
17147,"Piatt County, IL","$67,460"
17149,"Pike County, IL","$47,815"
17151,"Pope County, IL","$43,053"
17153,"Pulaski County, IL","$38,400"
17155,"Putnam County, IL","$66,319"
17157,"Randolph County, IL","$53,607"
17159,"Richland County, IL","$48,152"
17161,"Rock Island County, IL","$52,642"
17163,"St. Clair County, IL","$58,222"
17165,"Saline County, IL","$40,761"
17167,"Sangamon County, IL","$62,242"
17169,"Schuyler County, IL","$52,018"
17171,"Scott County, IL","$55,198"
17173,"Shelby County, IL","$56,509"
17175,"Stark County, IL","$52,651"
17177,"Stephenson County, IL","$47,357"
17179,"Tazewell County, IL","$61,508"
17181,"Union County, IL","$49,716"
17183,"Vermilion County, IL","$44,638"
17185,"Wabash County, IL","$53,414"
17187,"Warren County, IL","$53,532"
17189,"Washington County, IL","$66,937"
17191,"Wayne County, IL","$50,471"
17193,"White County, IL","$49,507"
17195,"Whiteside County, IL","$57,197"
17197,"Will County, IL","$86,108"
17199,"Williamson County, IL","$46,187"
17201,"Winnebago County, IL","$53,795"
17203,"Woodford County, IL","$72,247"
18001,"Adams County, IN","$56,693"
18003,"Allen County, IN","$54,473"
18005,"Bartholomew County, IN","$63,067"
18007,"Benton County, IN","$51,649"
18009,"Blackford County, IN","$45,161"
18011,"Boone County, IN","$85,876"
18013,"Brown County, IN","$60,944"
18015,"Carroll County, IN","$57,092"
18017,"Cass County, IN","$48,598"
18019,"Clark County, IN","$56,774"
18021,"Clay County, IN","$52,699"
18023,"Clinton County, IN","$51,730"
18025,"Crawford County, IN","$44,152"
18027,"Daviess County, IN","$55,434"
18029,"Dearborn County, IN","$66,502"
18031,"Decatur County, IN","$57,441"
18033,"DeKalb County, IN","$58,987"
18035,"Delaware County, IN","$43,096"
18037,"Dubois County, IN","$62,126"
18039,"Elkhart County, IN","$59,251"
18041,"Fayette County, IN","$47,737"
18043,"Floyd County, IN","$64,992"
18045,"Fountain County, IN","$53,493"
18047,"Franklin County, IN","$62,251"
18049,"Fulton County, IN","$52,798"
18051,"Gibson County, IN","$56,960"
18053,"Grant County, IN","$45,138"
18055,"Greene County, IN","$46,835"
